,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
91,27.0,No,Research & Development,1.4142135623730951,Doctor,Medical,Very High,Male,High,1.0,Research Scientist,High,Married,7.70796153183549,143.0769023986751,2.449489742783178,Yes,3.605551275463989,Excellent,Medium,1.0,2.449489742783178,3.0,Bad,2.23606797749979,0.0,0.0,1.0
92,46.0,No,Research & Development,3.1622776601683795,Bachelor,Life Sciences,High,Male,Very High,1.7320508075688772,Research Director,Very High,Married,9.056956065076825,124.38247464976727,1.0,Yes,5.0,Excellent,Low,1.0,4.0,3.0,Better,3.0,3.3166247903554,2.449489742783178,2.8284271247461903
93,36.0,No,Research & Development,2.6457513110645907,Bachelor,Medical,Low,Male,High,1.0,Research Scientist,High,Married,8.336630087637147,141.77446878757826,2.0,Yes,4.358898943540674,Excellent,High,1.0,2.6457513110645907,3.0,Good,2.0,1.4142135623730951,0.0,1.4142135623730951
94,39.5,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,High,Male,Very High,1.7320508075688772,Healthcare Representative,Very High,Married,9.206031100388085,121.69634341261039,1.0,Yes,4.358898943540674,Excellent,Medium,1.0,3.0,5.0,Better,2.449489742783178,2.6457513110645907,2.449489742783178,2.6457513110645907
95,36.0,No,Research & Development,5.0,Doctor,Medical,Medium,Male,High,1.4142135623730951,Research Scientist,High,Married,7.880048200971577,154.48624534242524,1.7320508075688772,Yes,3.872983346207417,Outstanding,Low,1.4142135623730951,3.872983346207417,3.0,Better,1.7320508075688772,3.3166247903554,3.1622776601683795,2.6457513110645907
96,23.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,Low,Male,Very High,1.0,Laboratory Technician,Very High,Married,7.881182202227102,71.02112361825881,1.4142135623730951,Yes,4.898979485566356,Excellent,High,1.0,3.1622776601683795,6.0,Good,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951
97,50.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Very High,Male,Medium,1.4142135623730951,Manufacturing Director,High,Married,9.869465303921691,118.63389060466659,1.0,No,4.123105625617661,Excellent,High,0.0,3.1622776601683795,2.0,Good,1.0,3.0,1.0,3.0
98,37.0,No,Research & Development,1.0,Master,Life Sciences,High,Male,High,1.4142135623730951,Healthcare Representative,High,Divorced,9.522519916028351,161.97530676001205,1.0,No,4.58257569495584,Excellent,Low,1.0,3.605551275463989,2.0,Good,2.23606797749979,3.4641016151377544,1.0,3.0
99,22.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,Medium,Female,Medium,1.4142135623730951,Laboratory Technician,High,Married,7.716015266642587,115.91376104673681,2.449489742783178,No,4.69041575982343,Excellent,Medium,1.0,4.47213595499958,1.0,Better,1.4142135623730951,0.0,0.0,0.0
100,40.0,Yes,Sales,1.0,College,Life Sciences,Low,Female,Low,1.4142135623730951,Sales Executive,Medium,Single,8.353261499733874,110.21342930877344,2.449489742783178,No,3.872983346207417,Outstanding,Medium,0.0,3.1622776601683795,2.0,Better,2.8284271247461903,0.0,0.0,0.0
101,33.0,No,Research & Development,1.0,Master,Medical,Very High,Female,High,2.23606797749979,Research Director,Very High,Divorced,8.413608875159667,146.44111444536333,3.0,No,4.123105625617661,Outstanding,Very High,1.4142135623730951,4.795831523312719,4.0,Better,3.605551275463989,1.4142135623730951,1.4142135623730951,1.4142135623730951
102,40.0,No,Research & Development,1.4142135623730951,College,Life Sciences,Very High,Female,High,1.0,Laboratory Technician,Very High,Single,9.259511415982631,108.92199043352082,0.0,No,3.605551275463989,Excellent,High,0.0,2.8284271247461903,2.0,Good,2.23606797749979,2.6457513110645907,1.7320508075688772,2.449489742783178
103,28.0,No,Sales,2.8284271247461903,Bachelor,Life Sciences,Very High,Male,High,1.7320508075688772,Sales Executive,High,Single,9.731155929771521,54.543560573178574,1.0,No,3.872983346207417,Excellent,Very High,0.0,3.0,2.0,Better,2.8284271247461903,2.8284271247461903,1.0,2.6457513110645907
104,48.0,No,Sales,4.358898943540674,Bachelor,Life Sciences,High,Male,Medium,1.4142135623730951,Sales Executive,High,Divorced,7.6324011266014535,154.13305939998725,1.0,No,3.7416573867739413,Excellent,High,1.4142135623730951,3.1622776601683795,2.0,Better,0.0,2.6457513110645907,0.0,2.0
105,44.0,No,Research & Development,3.1622776601683795,Master,Medical,Very High,Male,High,1.0,Research Scientist,High,Divorced,9.854769885738698,77.27871634544663,1.0,Yes,4.123105625617661,Excellent,Very High,1.0,2.23606797749979,1.0,Best,4.69041575982343,1.7320508075688772,1.4142135623730951,0.0
106,22.0,No,Research & Development,5.0990195135927845,Below College,Life Sciences,Low,Male,High,1.0,Research Scientist,High,Divorced,7.9561263512135,123.1665539016173,1.0,No,4.123105625617661,Excellent,Very High,1.0,2.23606797749979,5.0,Good,0.0,1.4142135623730951,2.0,1.7320508075688772
107,60.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Female,Low,1.0,Laboratory Technician,High,Married,7.6324011266014535,156.12494995995996,1.7320508075688772,No,4.58257569495584,MISSING,High,1.4142135623730951,2.6457513110645907,5.0,Better,4.242640687119285,1.4142135623730951,0.0,1.4142135623730951
108,29.0,No,Research & Development,3.0,Bachelor,Medical,Very High,Female,High,1.0,Research Scientist,Medium,Divorced,8.9005490139363,77.26577508832743,2.449489742783178,No,4.242640687119285,Excellent,Very High,1.0,2.449489742783178,3.0,Bad,3.3166247903554,1.4142135623730951,1.4142135623730951,1.4142135623730951
109,47.0,No,Research & Development,1.0,Bachelor,Technical Degree,Low,Female,High,1.0,Laboratory Technician,Very High,Married,8.420021279663963,70.07139216541941,2.0,No,3.3166247903554,Outstanding,Medium,1.0,2.6457513110645907,6.0,Good,2.6457513110645907,1.4142135623730951,0.0,1.4142135623730951
110,25.0,No,Sales,4.58257569495584,Master,Marketing,High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,8.55756708555451,91.7769034125689,0.0,Yes,4.69041575982343,Excellent,Very High,0.0,3.3166247903554,6.0,Bad,4.743416490252569,2.6457513110645907,1.0,0.0
111,35.0,No,Sales,1.0,Master,Marketing,High,Male,Medium,1.4142135623730951,Sales Executive,Low,Single,9.296793259706382,151.71025014810306,0.0,No,3.7416573867739413,Excellent,Medium,0.0,4.0,2.0,Better,3.605551275463989,3.605551275463989,1.4142135623730951,2.8284271247461903
112,26.0,No,Sales,1.7320508075688772,Bachelor,Medical,Low,Female,Medium,1.7320508075688772,Sales Executive,Very High,Married,8.332548939252638,112.67209059922514,0.0,No,4.358898943540674,Excellent,High,1.4142135623730951,3.1622776601683795,2.0,Better,1.4142135623730951,2.6457513110645907,1.7320508075688772,2.0
113,37.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,Medium,1.0,Laboratory Technician,Medium,Married,9.161675199994901,60.89334939055332,2.23606797749979,No,4.123105625617661,Excellent,Low,1.0,2.6457513110645907,2.0,Good,2.7386127875258306,2.0,0.0,1.4142135623730951
114,35.0,No,Research & Development,3.0,Bachelor,Medical,High,Female,High,2.0,Healthcare Representative,Very High,Married,7.998671361015776,142.89856542317,2.6457513110645907,No,3.3166247903554,Excellent,High,0.0,5.477225575051661,5.0,Good,2.0,2.6457513110645907,1.0,1.0
115,27.0,No,Sales,1.0,College,Life Sciences,High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,7.623153068476902,138.76238683447326,1.0,Yes,3.4641016151377544,MISSING,High,1.0,2.6457513110645907,0.0,Better,2.0,2.6457513110645907,0.0,2.6457513110645907
116,30.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Low,Male,High,2.0,Research Director,High,Married,8.228977643358313,47.83304297240559,2.449489742783178,No,3.605551275463989,Excellent,High,0.0,5.0990195135927845,6.0,Bad,3.4641016151377544,1.4142135623730951,0.0,1.0
117,38.0,No,Research & Development,3.0,Master,Life Sciences,Low,Male,Very High,1.0,Laboratory Technician,Medium,Married,7.43955930913332,96.11451503285026,1.0,No,4.69041575982343,Outstanding,Medium,0.0,2.23606797749979,3.0,Better,1.0,2.0,0.0,1.4142135623730951
118,48.0,No,Research & Development,2.449489742783178,Doctor,Life Sciences,High,Male,High,1.0,Research Scientist,High,Single,9.629182277125986,111.48990985734987,1.7320508075688772,No,4.47213595499958,Outstanding,Low,0.0,2.8284271247461903,3.0,Better,1.4142135623730951,2.0,1.0,2.0
119,31.0,Yes,Sales,2.6457513110645907,College,Medical,Very High,Female,High,1.0,Sales Representative,High,Married,8.424858580213442,108.3512805646523,1.4142135623730951,Yes,3.3166247903554,Excellent,High,1.4142135623730951,4.358898943540674,2.0,Better,1.4142135623730951,2.6457513110645907,2.6457513110645907,2.6457513110645907
120,27.5,No,Human Resources,1.4142135623730951,Bachelor,Human Resources,Low,Male,High,1.0,Human Resources,Medium,Divorced,9.83745458193169,84.43340571124678,2.23606797749979,No,3.605551275463989,MISSING,Very High,1.7320508075688772,3.605551275463989,3.0,Better,4.898979485566356,3.1622776601683795,1.7320508075688772,2.8284271247461903
121,33.5,No,Research & Development,4.242640687119285,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Research Scientist,Low,Divorced,9.432683603119623,105.77806956075536,2.449489742783178,Yes,4.123105625617661,Excellent,High,1.0,3.0,5.0,Good,3.1622776601683795,1.7320508075688772,1.0,1.4142135623730951
122,38.0,No,Sales,1.0,College,Medical,Medium,Female,Low,1.4142135623730951,Sales Executive,Very High,Married,8.595079730073309,115.20850663036997,1.4142135623730951,Yes,4.69041575982343,Outstanding,High,1.7320508075688772,2.449489742783178,4.0,Good,2.0,1.7320508075688772,0.0,1.4142135623730951
123,40.0,No,Research & Development,1.0,Master,Medical,High,Female,Low,1.4142135623730951,Manufacturing Director,High,Married,8.442254104751743,66.18912297349165,0.0,No,3.4641016151377544,Excellent,Very High,1.0,2.449489742783178,2.0,Better,2.23606797749979,2.0,1.0,2.0
124,40.0,Yes,Sales,2.23606797749979,Bachelor,Technical Degree,Very High,Male,High,1.4142135623730951,Sales Representative,Very High,Married,7.6324011266014535,57.74945887192364,1.7320508075688772,No,3.7416573867739413,Excellent,High,1.0,4.358898943540674,3.0,Best,2.6457513110645907,0.0,0.0,0.0
125,18.0,No,Human Resources,4.123105625617661,Bachelor,Other,Medium,Female,Medium,1.7320508075688772,Human Resources,Low,Single,9.731155929771521,98.8382517044894,1.0,No,3.605551275463989,Excellent,Low,0.0,3.1622776601683795,2.0,Good,0.0,3.0,0.0,3.0
126,37.0,No,Sales,1.0,College,Life Sciences,Low,Male,High,1.7320508075688772,Sales Executive,Very High,Married,8.005033344637111,134.506505418883,1.7320508075688772,No,3.7416573867739413,MISSING,Very High,1.0,4.898979485566356,2.0,Better,2.449489742783178,0.0,1.0,0.0
127,26.0,No,Human Resources,3.1622776601683795,Master,Human Resources,Medium,Female,Medium,2.23606797749979,Manager,Very High,Divorced,7.983781068977451,94.13288479590966,1.7320508075688772,No,3.872983346207417,Excellent,Medium,1.7320508075688772,4.795831523312719,3.0,Good,1.0,2.449489742783178,3.4641016151377544,2.449489742783178
128,47.0,No,Sales,4.47213595499958,Bachelor,Technical Degree,High,Male,High,1.0,Sales Representative,Very High,Married,7.998335395952982,134.91849391391827,1.0,No,3.872983346207417,Excellent,Medium,1.0,1.7320508075688772,3.0,Better,0.0,1.0,0.0,1.4142135623730951
129,36.0,No,Research & Development,2.449489742783178,Below College,Life Sciences,High,Male,Medium,2.0,Healthcare Representative,High,Married,7.940939762327791,107.94443014810908,1.4142135623730951,Yes,4.358898943540674,MISSING,Medium,1.0,5.477225575051661,1.0,Better,2.23606797749979,3.3166247903554,1.4142135623730951,3.4641016151377544
130,33.0,No,Sales,2.6457513110645907,Master,Marketing,Low,Male,High,1.7320508075688772,Sales Executive,Low,Married,8.336630087637147,90.97801932335085,1.4142135623730951,No,3.7416573867739413,Outstanding,Very High,1.4142135623730951,3.0,0.0,Better,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
131,33.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,High,Female,High,1.4142135623730951,Healthcare Representative,Very High,Married,8.146709052203319,75.61745830163825,1.0,No,3.605551275463989,Excellent,Medium,1.4142135623730951,3.1622776601683795,4.0,Better,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951
132,42.0,No,Research & Development,2.6457513110645907,Bachelor,Technical Degree,High,Male,High,1.0,Research Scientist,High,Divorced,7.922623574217286,84.5694980474639,1.0,No,3.605551275463989,MISSING,Medium,1.4142135623730951,1.0,2.0,Good,1.4142135623730951,0.0,0.0,0.0
133,31.0,Yes,Research & Development,4.58257569495584,College,Medical,Very High,Male,High,1.4142135623730951,Healthcare Representative,Medium,Married,8.336630087637147,104.12492496996096,2.0,No,4.69041575982343,Excellent,Very High,1.0,3.605551275463989,3.0,Best,1.0,2.6457513110645907,1.7320508075688772,2.6457513110645907
134,26.0,No,Research & Development,4.898979485566356,Bachelor,Medical,Very High,Male,High,1.0,Laboratory Technician,Medium,Single,7.621684998724611,80.05623023850174,2.8284271247461903,No,4.69041575982343,Excellent,Very High,0.0,2.449489742783178,3.0,Better,1.7320508075688772,1.7320508075688772,1.0,1.4142135623730951
135,45.0,No,Sales,2.6457513110645907,Bachelor,Marketing,High,Male,High,1.4142135623730951,Sales Executive,Low,Divorced,8.79966169681513,157.46428166412852,2.0,No,3.3166247903554,Excellent,Low,1.7320508075688772,3.872983346207417,2.0,Better,2.8284271247461903,1.4142135623730951,1.4142135623730951,1.4142135623730951
136,58.0,No,Sales,1.4142135623730951,College,Life Sciences,Medium,Female,High,1.4142135623730951,Sales Executive,Low,Divorced,9.888424674859083,139.5026881461429,1.7320508075688772,No,3.872983346207417,Outstanding,Very High,1.0,3.3166247903554,3.0,Better,3.0,2.6457513110645907,1.0,2.6457513110645907
137,38.0,No,Research & Development,5.0,College,Life Sciences,Medium,Male,Medium,1.4142135623730951,Manufacturing Director,Very High,Married,9.035272443893536,154.55743269089325,0.0,No,3.605551275463989,Excellent,Very High,1.4142135623730951,3.1622776601683795,3.0,Good,3.3166247903554,2.8284271247461903,1.7320508075688772,2.8284271247461903
138,35.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,High,Male,High,1.4142135623730951,Laboratory Technician,High,Single,8.894944460956886,153.06207890917986,2.6457513110645907,No,3.3166247903554,Excellent,High,0.0,4.358898943540674,3.0,Better,3.1622776601683795,0.0,0.0,0.0
139,42.0,No,Human Resources,2.0,Bachelor,Life Sciences,High,Female,Low,1.7320508075688772,Human Resources,High,Married,8.424200324567073,81.20960534321048,2.0,No,4.58257569495584,MISSING,High,1.4142135623730951,3.0,3.0,Best,2.23606797749979,0.0,0.0,1.7320508075688772
140,41.0,No,Sales,1.4142135623730951,Master,Life Sciences,High,Female,Medium,1.7320508075688772,Sales Executive,High,Married,8.336630087637147,91.60785992479029,2.449489742783178,No,3.3166247903554,Outstanding,Medium,1.0,3.605551275463989,5.0,Better,2.0,2.0,2.6457513110645907,0.0
141,45.0,No,Research & Development,4.358898943540674,College,Medical,Medium,Female,High,1.0,Laboratory Technician,Very High,Divorced,9.801510196423664,93.58418669839472,0.0,No,3.3166247903554,Outstanding,High,1.0,1.7320508075688772,4.0,Better,0.0,1.4142135623730951,1.0,1.4142135623730951
142,32.0,No,Research & Development,3.7416573867739413,Bachelor,Medical,High,Male,Medium,2.23606797749979,Research Director,High,Single,8.3133619511344,132.4537655183876,1.0,No,3.7416573867739413,Excellent,Low,0.0,4.58257569495584,3.0,Best,1.7320508075688772,2.6457513110645907,2.0,3.0
143,38.0,No,Research & Development,4.242640687119285,Bachelor,Medical,Medium,Male,Low,1.4142135623730951,Healthcare Representative,Very High,Married,7.952966790923131,156.6492898164559,1.7320508075688772,Yes,4.0,MISSING,High,1.0,3.872983346207417,2.0,Better,2.6457513110645907,0.0,1.0,0.0
144,36.0,No,Research & Development,2.449489742783178,Master,Other,Medium,Male,Medium,2.0,Research Director,Very High,Divorced,7.6324011266014535,51.6817182376902,2.0,Yes,3.7416573867739413,MISSING,High,1.0,4.58257569495584,2.0,Good,4.0,0.0,0.0,0.0
145,29.0,No,Research & Development,1.7320508075688772,Master,Life Sciences,High,Male,Medium,1.0,Research Scientist,Very High,Married,7.757906208351747,149.9266487319716,1.7320508075688772,No,4.123105625617661,Excellent,Very High,1.7320508075688772,2.449489742783178,1.0,Better,2.449489742783178,0.0,0.0,0.0
146,39.0,No,Research & Development,3.0,College,Life Sciences,Low,Female,High,1.4142135623730951,Research Scientist,High,Married,8.336630087637147,149.91330828182,1.7320508075688772,No,3.3166247903554,Excellent,High,1.4142135623730951,3.0,2.0,Good,4.47213595499958,1.7320508075688772,1.4142135623730951,1.7320508075688772
147,31.0,No,Research & Development,1.0,Master,Other,Very High,Female,High,1.0,Research Scientist,Low,Divorced,8.60813018640834,142.42190842703943,2.23606797749979,No,3.7416573867739413,Excellent,High,1.4142135623730951,3.1622776601683795,2.0,Better,3.1622776601683795,1.7320508075688772,1.0,1.7320508075688772
148,45.0,No,Research & Development,4.795831523312719,College,Medical,High,Female,Very High,1.4142135623730951,Laboratory Technician,Very High,Married,8.660254034256889,110.86027241532469,2.0,No,4.123105625617661,Excellent,High,1.0,4.123105625617661,3.0,Better,3.1622776601683795,1.4142135623730951,0.0,1.7320508075688772
149,27.5,Yes,Sales,3.0,Bachelor,Marketing,Very High,Male,High,1.0,Sales Representative,Low,Married,7.727094484779841,164.18282492392436,1.0,No,4.358898943540674,Excellent,Low,1.0,1.0,2.0,Good,1.4142135623730951,0.0,1.0,0.0
150,39.5,No,Sales,1.4142135623730951,Master,Life Sciences,Low,Female,High,1.4142135623730951,Sales Executive,Very High,Married,7.617267813628347,138.729953506804,1.0,No,4.47213595499958,Excellent,High,1.0,2.6457513110645907,3.0,Better,1.0,2.6457513110645907,2.6457513110645907,2.6457513110645907
151,41.0,No,Research & Development,1.0,Master,Medical,Very High,Male,Medium,1.4142135623730951,Manufacturing Director,High,Married,9.098067129493398,124.14104881142256,0.0,No,3.872983346207417,Excellent,High,0.0,2.0,5.0,Better,2.23606797749979,1.4142135623730951,1.0,1.4142135623730951
